date,price,year,month_number,month_short,period_label,series,sort_order
2025-07-17,67.54000091552734,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-18,68.53,2025,7,Jul,2025-07,Spot,1
2025-07-18,67.33999633789062,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-21,68.39,2025,7,Jul,2025-07,Spot,1
2025-07-21,67.19999694824219,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-22,67.56,2025,7,Jul,2025-07,Spot,1
2025-07-22,66.20999908447266,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-23,66.05,2025,7,Jul,2025-07,Spot,1
2025-07-23,65.25,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-24,67.16,2025,7,Jul,2025-07,Spot,1
2025-07-24,66.02999877929688,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-25,66.38,2025,7,Jul,2025-07,Spot,1
2025-07-25,65.16000366210938,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-28,67.81,2025,7,Jul,2025-07,Spot,1
2025-07-28,66.70999908447266,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-29,70.27,2025,7,Jul,2025-07,Spot,1
2025-07-29,69.20999908447266,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-30,71.09,2025,7,Jul,2025-07,Spot,1
2025-07-30,70.0,2025,7,Jul,2025-07,Front-Month Futures,2
2025-07-31,70.36,2025,7,Jul,2025-07,Spot,1
2025-07-31,69.26000213623047,2025,7,Jul,2025-07,Front-Month Futures,2
2025-08-01,68.39,2025,8,Aug,2025-08,Spot,1
2025-08-01,67.33000183105469,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-04,67.33,2025,8,Aug,2025-08,Spot,1
2025-08-04,66.29000091552734,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-05,66.2,2025,8,Aug,2025-08,Spot,1
2025-08-05,65.16000366210938,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-06,65.38,2025,8,Aug,2025-08,Spot,1
2025-08-06,64.3499984741211,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-07,64.9,2025,8,Aug,2025-08,Spot,1
2025-08-07,63.880001068115234,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-08,64.94,2025,8,Aug,2025-08,Spot,1
2025-08-08,63.880001068115234,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-11,65.03,2025,8,Aug,2025-08,Spot,1
2025-08-11,63.959999084472656,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-12,64.22,2025,8,Aug,2025-08,Spot,1
2025-08-12,63.16999816894531,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-13,63.68,2025,8,Aug,2025-08,Spot,1
2025-08-13,62.650001525878906,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-14,64.99,2025,8,Aug,2025-08,Spot,1
2025-08-14,63.959999084472656,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-15,63.78,2025,8,Aug,2025-08,Spot,1
2025-08-15,62.79999923706055,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-18,64.51,2025,8,Aug,2025-08,Spot,1
2025-08-18,63.41999816894531,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-19,63.38,2025,8,Aug,2025-08,Spot,1
2025-08-19,62.349998474121094,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-20,64.19,2025,8,Aug,2025-08,Spot,1
2025-08-20,63.209999084472656,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-21,64.56,2025,8,Aug,2025-08,Spot,1
2025-08-21,63.52000045776367,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-22,64.08,2025,8,Aug,2025-08,Spot,1
2025-08-22,63.65999984741211,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-25,65.18,2025,8,Aug,2025-08,Spot,1
2025-08-25,64.80000305175781,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-26,63.6,2025,8,Aug,2025-08,Spot,1
2025-08-26,63.25,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-27,64.49,2025,8,Aug,2025-08,Spot,1
2025-08-27,64.1500015258789,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-28,64.96,2025,8,Aug,2025-08,Spot,1
2025-08-28,64.5999984741211,2025,8,Aug,2025-08,Front-Month Futures,2
2025-08-29,64.36,2025,8,Aug,2025-08,Spot,1
2025-08-29,64.01000213623047,2025,8,Aug,2025-08,Front-Month Futures,2
2025-09-02,65.95,2025,9,Sep,2025-09,Spot,1
2025-09-02,65.58999633789062,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-03,64.36,2025,9,Sep,2025-09,Spot,1
2025-09-03,63.970001220703125,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-04,63.81,2025,9,Sep,2025-09,Spot,1
2025-09-04,63.47999954223633,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-05,62.22,2025,9,Sep,2025-09,Spot,1
2025-09-05,61.869998931884766,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-08,62.6,2025,9,Sep,2025-09,Spot,1
2025-09-08,62.2599983215332,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-09,62.97,2025,9,Sep,2025-09,Spot,1
2025-09-09,62.630001068115234,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-10,64.01,2025,9,Sep,2025-09,Spot,1
2025-09-10,63.66999816894531,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-11,62.71,2025,9,Sep,2025-09,Spot,1
2025-09-11,62.369998931884766,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-12,63.02,2025,9,Sep,2025-09,Spot,1
2025-09-12,62.689998626708984,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-15,63.66,2025,9,Sep,2025-09,Spot,1
2025-09-15,63.29999923706055,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-16,64.89,2025,9,Sep,2025-09,Spot,1
2025-09-16,64.5199966430664,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-17,64.41,2025,9,Sep,2025-09,Spot,1
2025-09-17,64.05000305175781,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-18,63.91,2025,9,Sep,2025-09,Spot,1
2025-09-18,63.56999969482422,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-19,63.02,2025,9,Sep,2025-09,Spot,1
2025-09-19,62.68000030517578,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-22,62.99,2025,9,Sep,2025-09,Spot,1
2025-09-22,62.63999938964844,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-23,63.76,2025,9,Sep,2025-09,Spot,1
2025-09-23,63.40999984741211,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-24,65.4,2025,9,Sep,2025-09,Spot,1
2025-09-24,64.98999786376953,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-25,65.51,2025,9,Sep,2025-09,Spot,1
2025-09-25,64.9800033569336,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-26,66.5,2025,9,Sep,2025-09,Spot,1
2025-09-26,65.72000122070312,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-29,64.27,2025,9,Sep,2025-09,Spot,1
2025-09-29,63.45000076293945,2025,9,Sep,2025-09,Front-Month Futures,2
2025-09-30,63.17,2025,9,Sep,2025-09,Spot,1
2025-09-30,62.369998931884766,2025,9,Sep,2025-09,Front-Month Futures,2
2025-10-01,62.59,2025,10,Oct,2025-10,Spot,1
2025-10-01,61.779998779296875,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-02,61.28,2025,10,Oct,2025-10,Spot,1
2025-10-02,60.47999954223633,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-03,61.65,2025,10,Oct,2025-10,Spot,1
2025-10-03,60.880001068115234,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-06,62.49,2025,10,Oct,2025-10,Spot,1
2025-10-06,61.689998626708984,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-07,62.52,2025,10,Oct,2025-10,Spot,1
2025-10-07,61.72999954223633,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-08,63.37,2025,10,Oct,2025-10,Spot,1
2025-10-08,62.54999923706055,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-09,62.36,2025,10,Oct,2025-10,Spot,1
2025-10-09,61.5099983215332,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-10,59.75,2025,10,Oct,2025-10,Spot,1
2025-10-10,58.900001525878906,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-14,59.52,2025,10,Oct,2025-10,Spot,1
2025-10-14,58.70000076293945,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-15,59.08,2025,10,Oct,2025-10,Spot,1
2025-10-15,58.27000045776367,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-16,58.29,2025,10,Oct,2025-10,Spot,1
2025-10-16,57.459999084472656,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-17,58.3,2025,10,Oct,2025-10,Spot,1
2025-10-17,57.540000915527344,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-20,58.34,2025,10,Oct,2025-10,Spot,1
2025-10-20,57.52000045776367,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-21,58.66,2025,10,Oct,2025-10,Spot,1
2025-10-21,57.81999969482422,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-22,59.3,2025,10,Oct,2025-10,Spot,1
2025-10-22,58.5,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-23,62.44,2025,10,Oct,2025-10,Spot,1
2025-10-23,61.790000915527344,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-24,62.27,2025,10,Oct,2025-10,Spot,1
2025-10-24,61.5,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-27,62.13,2025,10,Oct,2025-10,Spot,1
2025-10-27,61.310001373291016,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-28,60.97,2025,10,Oct,2025-10,Spot,1
2025-10-28,60.150001525878906,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-29,61.26,2025,10,Oct,2025-10,Spot,1
2025-10-29,60.47999954223633,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-30,61.36,2025,10,Oct,2025-10,Spot,1
2025-10-30,60.56999969482422,2025,10,Oct,2025-10,Front-Month Futures,2
2025-10-31,61.75,2025,10,Oct,2025-10,Spot,1
2025-10-31,60.97999954223633,2025,10,Oct,2025-10,Front-Month Futures,2
2025-11-03,61.79,2025,11,Nov,2025-11,Spot,1
2025-11-03,61.04999923706055,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-04,61.38,2025,11,Nov,2025-11,Spot,1
2025-11-04,60.560001373291016,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-05,60.4,2025,11,Nov,2025-11,Spot,1
2025-11-05,59.599998474121094,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-06,60.24,2025,11,Nov,2025-11,Spot,1
2025-11-06,59.43000030517578,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-07,60.54,2025,11,Nov,2025-11,Spot,1
2025-11-07,59.75,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-10,60.94,2025,11,Nov,2025-11,Spot,1
2025-11-10,60.130001068115234,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-12,59.3,2025,11,Nov,2025-11,Spot,1
2025-11-12,58.4900016784668,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-13,59.54,2025,11,Nov,2025-11,Spot,1
2025-11-13,58.689998626708984,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-14,60.87,2025,11,Nov,2025-11,Spot,1
2025-11-14,60.09000015258789,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-17,60.66,2025,11,Nov,2025-11,Spot,1
2025-11-17,59.90999984741211,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-18,61.51,2025,11,Nov,2025-11,Spot,1
2025-11-18,60.7400016784668,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-19,60.27,2025,11,Nov,2025-11,Spot,1
2025-11-19,59.439998626708984,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-20,60.07,2025,11,Nov,2025-11,Spot,1
2025-11-20,59.13999938964844,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-21,58.86,2025,11,Nov,2025-11,Spot,1
2025-11-21,58.060001373291016,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-24,59.11,2025,11,Nov,2025-11,Spot,1
2025-11-24,58.84000015258789,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-25,58.25,2025,11,Nov,2025-11,Spot,1
2025-11-25,57.95000076293945,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-26,58.81,2025,11,Nov,2025-11,Spot,1
2025-11-26,58.650001525878906,2025,11,Nov,2025-11,Front-Month Futures,2
2025-11-28,58.58,2025,11,Nov,2025-11,Spot,1
2025-11-28,58.54999923706055,2025,11,Nov,2025-11,Front-Month Futures,2
2025-12-01,59.47,2025,12,Dec,2025-12,Spot,1
2025-12-01,59.31999969482422,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-02,58.81,2025,12,Dec,2025-12,Spot,1
2025-12-02,58.63999938964844,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-03,59.09,2025,12,Dec,2025-12,Spot,1
2025-12-03,58.95000076293945,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-04,59.82,2025,12,Dec,2025-12,Spot,1
2025-12-04,59.66999816894531,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-05,60.23,2025,12,Dec,2025-12,Spot,1
2025-12-05,60.08000183105469,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-08,59.04,2025,12,Dec,2025-12,Spot,1
2025-12-08,58.880001068115234,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-09,58.4,2025,12,Dec,2025-12,Spot,1
2025-12-09,58.25,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-10,58.67,2025,12,Dec,2025-12,Spot,1
2025-12-10,58.459999084472656,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-11,57.76,2025,12,Dec,2025-12,Spot,1
2025-12-11,57.599998474121094,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-12,57.61,2025,12,Dec,2025-12,Spot,1
2025-12-12,57.439998626708984,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-15,56.97,2025,12,Dec,2025-12,Spot,1
2025-12-15,56.81999969482422,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-16,55.44,2025,12,Dec,2025-12,Spot,1
2025-12-16,55.27000045776367,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-17,56.07,2025,12,Dec,2025-12,Spot,1
2025-12-17,55.939998626708984,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-18,56.22,2025,12,Dec,2025-12,Spot,1
2025-12-18,56.150001525878906,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-19,56.8,2025,12,Dec,2025-12,Spot,1
2025-12-19,56.65999984741211,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-22,58.18,2025,12,Dec,2025-12,Spot,1
2025-12-22,58.0099983215332,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-23,58.55,2025,12,Dec,2025-12,Spot,1
2025-12-23,58.380001068115234,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-24,58.72,2025,12,Dec,2025-12,Spot,1
2025-12-24,58.349998474121094,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-26,56.6,2025,12,Dec,2025-12,Spot,1
2025-12-26,56.7400016784668,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-29,57.89,2025,12,Dec,2025-12,Spot,1
2025-12-29,58.08000183105469,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-30,57.79,2025,12,Dec,2025-12,Spot,1
2025-12-30,57.95000076293945,2025,12,Dec,2025-12,Front-Month Futures,2
2025-12-31,57.26,2025,12,Dec,2025-12,Spot,1
2025-12-31,57.41999816894531,2025,12,Dec,2025-12,Front-Month Futures,2
2026-01-02,57.21,2026,1,Jan,2026-01,Spot,1
2026-01-02,57.31999969482422,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-05,58.1,2026,1,Jan,2026-01,Spot,1
2026-01-05,58.31999969482422,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-06,56.97,2026,1,Jan,2026-01,Spot,1
2026-01-06,57.130001068115234,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-07,56.01,2026,1,Jan,2026-01,Spot,1
2026-01-07,55.9900016784668,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-08,57.74,2026,1,Jan,2026-01,Spot,1
2026-01-08,57.7599983215332,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-09,58.96,2026,1,Jan,2026-01,Spot,1
2026-01-09,59.119998931884766,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-12,59.39,2026,1,Jan,2026-01,Spot,1
2026-01-12,59.5,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-13,60.85,2026,1,Jan,2026-01,Spot,1
2026-01-13,61.150001525878906,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-14,61.84,2026,1,Jan,2026-01,Spot,1
2026-01-14,62.02000045776367,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-15,59.13,2026,1,Jan,2026-01,Spot,1
2026-01-15,59.189998626708984,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-16,59.4,2026,1,Jan,2026-01,Spot,1
2026-01-16,59.439998626708984,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-20,60.3,2026,1,Jan,2026-01,Spot,1
2026-01-20,60.34000015258789,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-21,60.38,2026,1,Jan,2026-01,Spot,1
2026-01-21,60.619998931884766,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-22,59.24,2026,1,Jan,2026-01,Spot,1
2026-01-22,59.36000061035156,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-23,60.7,2026,1,Jan,2026-01,Spot,1
2026-01-23,61.06999969482422,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-26,60.46,2026,1,Jan,2026-01,Spot,1
2026-01-26,60.630001068115234,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-27,62.04,2026,1,Jan,2026-01,Spot,1
2026-01-27,62.38999938964844,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-28,62.75,2026,1,Jan,2026-01,Spot,1
2026-01-28,63.209999084472656,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-29,64.77,2026,1,Jan,2026-01,Spot,1
2026-01-29,65.41999816894531,2026,1,Jan,2026-01,Front-Month Futures,2
2026-01-30,64.5,2026,1,Jan,2026-01,Spot,1
2026-01-30,65.20999908447266,2026,1,Jan,2026-01,Front-Month Futures,2
2026-02-02,61.6,2026,2,Feb,2026-02,Spot,1
2026-02-02,62.13999938964844,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-03,62.62,2026,2,Feb,2026-02,Spot,1
2026-02-03,63.209999084472656,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-04,64.56,2026,2,Feb,2026-02,Spot,1
2026-02-04,65.13999938964844,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-05,62.9,2026,2,Feb,2026-02,Spot,1
2026-02-05,63.290000915527344,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-06,63.77,2026,2,Feb,2026-02,Spot,1
2026-02-06,63.54999923706055,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-09,64.53,2026,2,Feb,2026-02,Spot,1
2026-02-09,64.36000061035156,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-10,64.2,2026,2,Feb,2026-02,Spot,1
2026-02-10,63.959999084472656,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-11,64.8,2026,2,Feb,2026-02,Spot,1
2026-02-11,64.62999725341797,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-12,63.08,2026,2,Feb,2026-02,Spot,1
2026-02-12,62.84000015258789,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-13,63.05,2026,2,Feb,2026-02,Spot,1
2026-02-13,62.88999938964844,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-17,62.53,2026,2,Feb,2026-02,Spot,1
2026-02-17,62.33000183105469,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-18,65.33,2026,2,Feb,2026-02,Spot,1
2026-02-18,65.19000244140625,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-19,66.66,2026,2,Feb,2026-02,Spot,1
2026-02-19,66.43000030517578,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-20,66.69,2026,2,Feb,2026-02,Spot,1
2026-02-20,66.38999938964844,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-23,66.36,2026,2,Feb,2026-02,Spot,1
2026-02-23,66.30999755859375,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-24,65.62,2026,2,Feb,2026-02,Spot,1
2026-02-24,65.62999725341797,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-25,65.3,2026,2,Feb,2026-02,Spot,1
2026-02-25,65.41999816894531,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-26,65.1,2026,2,Feb,2026-02,Spot,1
2026-02-26,65.20999908447266,2026,2,Feb,2026-02,Front-Month Futures,2
2026-02-27,66.96,2026,2,Feb,2026-02,Spot,1
2026-02-27,67.0199966430664,2026,2,Feb,2026-02,Front-Month Futures,2
2026-03-02,71.13,2026,3,Mar,2026-03,Spot,1
2026-03-02,71.2300033569336,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-03,74.48,2026,3,Mar,2026-03,Spot,1
2026-03-03,74.55999755859375,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-04,74.58,2026,3,Mar,2026-03,Spot,1
2026-03-04,74.66000366210938,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-05,80.88,2026,3,Mar,2026-03,Spot,1
2026-03-05,81.01000213623047,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-06,90.77,2026,3,Mar,2026-03,Spot,1
2026-03-06,90.9000015258789,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-09,94.65,2026,3,Mar,2026-03,Spot,1
2026-03-09,94.7699966430664,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-10,83.71,2026,3,Mar,2026-03,Spot,1
2026-03-10,83.44999694824219,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-11,86.8,2026,3,Mar,2026-03,Spot,1
2026-03-11,87.25,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-12,95.61,2026,3,Mar,2026-03,Spot,1
2026-03-12,95.7300033569336,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-13,98.48,2026,3,Mar,2026-03,Spot,1
2026-03-13,98.70999908447266,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-16,93.39,2026,3,Mar,2026-03,Spot,1
2026-03-16,93.5,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-17,96.01,2026,3,Mar,2026-03,Spot,1
2026-03-17,96.20999908447266,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-18,96.12,2026,3,Mar,2026-03,Spot,1
2026-03-18,96.31999969482422,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-19,96.11,2026,3,Mar,2026-03,Spot,1
2026-03-19,96.13999938964844,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-20,98.71,2026,3,Mar,2026-03,Spot,1
2026-03-20,98.31999969482422,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-23,89.33,2026,3,Mar,2026-03,Spot,1
2026-03-23,88.12999725341797,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-24,93.18,2026,3,Mar,2026-03,Spot,1
2026-03-24,92.3499984741211,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-25,91.51,2026,3,Mar,2026-03,Spot,1
2026-03-25,90.31999969482422,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-26,96.18,2026,3,Mar,2026-03,Spot,1
2026-03-26,94.4800033569336,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-27,101.26,2026,3,Mar,2026-03,Spot,1
2026-03-27,99.63999938964844,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-30,104.69,2026,3,Mar,2026-03,Spot,1
2026-03-30,102.87999725341797,2026,3,Mar,2026-03,Front-Month Futures,2
2026-03-31,102.86,2026,3,Mar,2026-03,Spot,1
2026-03-31,101.37999725341797,2026,3,Mar,2026-03,Front-Month Futures,2
2026-04-01,101.9,2026,4,Apr,2026-04,Spot,1
2026-04-01,100.12000274658203,2026,4,Apr,2026-04,Front-Month Futures,2
2026-04-02,113.23,2026,4,Apr,2026-04,Spot,1
2026-04-02,111.54000091552734,2026,4,Apr,2026-04,Front-Month Futures,2
2026-04-06,114.01,2026,4,Apr,2026-04,Spot,1
2026-04-06,112.41000366210938,2026,4,Apr,2026-04,Front-Month Futures,2
